,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
55,sutil,O,54,79,84,5
56,coloração,O,54,85,94,5
57,da,O,54,95,97,5
58,madeira,B-CARACTERISTICA_SENSORIAL_COR,54,98,105,5
59,.,O,54,105,106,5
60,Premiações,O,55,0,10,5
61,:,O,55,11,12,5
62,1º,O,55,13,15,5
63,Lugar,O,55,16,21,5
64,no,O,55,22,24,5
65,concurso,O,55,25,33,5
66,de,O,55,34,36,5
67,cachaça,O,55,37,44,5
68,de,O,55,45,47,5
69,qualidade,O,55,48,57,5
70,Hotel,B-NOME_ORGANIZACAO,55,58,63,5
71,Sofitel,I-NOME_ORGANIZACAO,55,64,71,5
72,Rio,B-NOME_LOCAL,55,72,75,5
73,de,I-NOME_LOCAL,55,76,78,5
74,Janeiro,I-NOME_LOCAL,55,79,86,5
75,/,O,55,86,87,5
76,2005,B-TEMPO,55,87,91,5
77,Volume,O,56,0,6,5
78,:,O,56,6,7,5
79,700ml,B-VOLUME,56,8,13,5
80,Graduação,O,57,0,9,5
81,Alcoólica,O,57,10,19,5
82,:,O,57,19,20,5
83,45%,B-GRADUACAO_ALCOOLICA,57,21,24,5
84,RECIPIENTE,O,58,0,10,5
85,DE,O,58,11,13,5
86,ARMAZENAMENTO,O,58,14,27,5
87,:,O,58,27,28,5
88,Tipo,O,58,29,33,5
89,Barril,O,58,34,40,5
90,:,O,58,40,41,5
91,10,B-TEMPO_ARMAZENAMENTO,58,42,44,5
92,anos,I-TEMPO_ARMAZENAMENTO,58,45,49,5
93,Jatobá,B-TIPO_MADEIRA,58,50,56,5
94,Tipo,O,59,0,4,5
95,:,O,59,4,5,5
96,Armazenada,O,59,6,16,5
97,Produtor,O,60,0,8,5
98,:,O,60,8,9,5
99,RXM,B-NOME_ORGANIZACAO,60,10,13,5
100,Agropecuaria,I-NOME_ORGANIZACAO,60,14,26,5
101,Local,O,61,0,5,5
102,de,O,61,6,8,5
103,Produção,O,61,9,17,5
104,:,O,61,17,18,5
105,Alvinopolis,B-NOME_LOCAL,61,19,30,5
106,/,O,61,31,32,5
107,MG,B-NOME_LOCAL,61,33,35,5
108,NOME,O,194,0,4,19
109,DA,O,194,5,7,19
110,CACHAÇA,O,194,8,15,19
111,:,O,194,15,16,19
112,Cachaça,O,194,17,24,19
113,Taverna,B-NOME_BEBIDA,194,25,32,19
114,de,I-NOME_BEBIDA,194,33,35,19
115,Minas,I-NOME_BEBIDA,194,36,41,19
116,Carvalho,B-TIPO_MADEIRA,194,42,50,19
117,PREÇO,O,195,0,5,19
118,:,O,195,5,6,19
119,R$,B-PRECO,195,7,9,19
120,60,I-PRECO,195,10,12,19
121,",",I-PRECO,195,12,13,19
122,0,I-PRECO,195,13,15,19
123,DESCRIÇÃO,O,196,0,9,19
124,DA,O,196,10,12,19
125,CACHAÇA,O,196,13,20,19
126,:,O,196,20,21,19
127,Cachaça,O,196,22,29,19
128,Taverna,B-NOME_BEBIDA,196,30,37,19
129,de,I-NOME_BEBIDA,196,38,40,19
130,Minas,I-NOME_BEBIDA,196,41,46,19
131,Carvalho,B-TIPO_MADEIRA,196,47,55,19
132,750ml,B-VOLUME,196,56,61,19
133,Volume,O,197,0,6,19
134,:,O,197,6,7,19
135,750ml,B-VOLUME,197,8,13,19
136,Graduação,O,198,0,9,19
137,Alcoólica,O,198,10,19,19
138,:,O,198,19,20,19
139,39%,B-GRADUACAO_ALCOOLICA,198,21,24,19
140,RECIPIENTE,O,199,0,10,19
141,DE,O,199,11,13,19
142,ARMAZENAMENTO,O,199,14,27,19
143,:,O,199,27,28,19
144,Tipo,O,199,29,33,19
145,Barril,O,199,34,40,19
146,:,O,199,40,41,19
147,1,B-TEMPO_ARMAZENAMENTO,199,42,43,19
148,ano,I-TEMPO_ARMAZENAMENTO,199,44,47,19
149,no,O,199,48,50,19
150,Carvalho,B-TIPO_MADEIRA,199,51,59,19
151,Tipo,O,200,0,4,19
152,:,O,200,4,5,19
153,Envelhecida,O,200,6,17,19
154,Produtor,O,201,0,8,19
155,:,O,201,8,9,19
156,Taverna,B-NOME_ORGANIZACAO,201,10,17,19
157,de,I-NOME_ORGANIZACAO,201,18,20,19
158,Minas,I-NOME_ORGANIZACAO,201,21,26,19
159,Local,O,202,0,5,19
160,de,O,202,6,8,19
161,Produção,O,202,9,17,19
162,:,O,202,17,18,19
163,Itaverava,B-NOME_LOCAL,202,19,28,19
164,/,O,202,29,30,19
165,Minas,B-NOME_LOCAL,202,31,36,19
166,Gerais,I-NOME_LOCAL,202,37,43,19
167,NOME,O,341,0,4,36
168,DA,O,341,5,7,36
169,CACHAÇA,O,341,8,15,36
170,:,O,341,15,16,36
171,Cachaça,O,341,17,24,36
172,Taverna,B-NOME_BEBIDA,341,25,32,36
173,de,I-NOME_BEBIDA,341,33,35,36
174,Minas,I-NOME_BEBIDA,341,36,41,36
175,Carvalho,B-TIPO_MADEIRA,341,42,50,36
176,Garrafa,O,341,51,58,36
177,Especial,O,341,59,67,36
178,PREÇO,O,342,0,5,36
179,:,O,342,5,6,36
180,R$,B-PRECO,342,7,9,36
181,110,I-PRECO,342,10,13,36
182,",",I-PRECO,342,13,14,36
183,0,I-PRECO,342,14,16,36
184,DESCRIÇÃO,O,343,0,9,36
185,DA,O,343,10,12,36
186,CACHAÇA,O,343,13,20,36
187,:,O,343,20,21,36
188,Cachaça,O,343,22,29,36
189,Taverna,B-NOME_BEBIDA,343,30,37,36
190,de,I-NOME_BEBIDA,343,38,40,36
191,Minas,I-NOME_BEBIDA,343,41,46,36
192,Carvalho,B-TIPO_MADEIRA,343,47,55,36
193,Garrafa,O,343,56,63,36
194,Especial,O,343,64,72,36
195,700ml,B-VOLUME,343,73,78,36
196,Volume,O,344,0,6,36
197,:,O,344,6,7,36
198,700ml,B-VOLUME,344,8,13,36
199,Graduação,O,345,0,9,36
200,Alcoólica,O,345,10,19,36
201,:,O,345,19,20,36
202,39%,B-GRADUACAO_ALCOOLICA,345,21,24,36
203,RECIPIENTE,O,346,0,10,36
204,DE,O,346,11,13,36
205,ARMAZENAMENTO,O,346,14,27,36
206,:,O,346,27,28,36
207,Tipo,O,346,29,33,36
208,Barril,O,346,34,40,36
209,:,O,346,40,41,36
210,2,B-TEMPO_ARMAZENAMENTO,346,42,43,36
211,Anos,I-TEMPO_ARMAZENAMENTO,346,44,48,36
212,Carvalho,B-TIPO_MADEIRA,346,49,57,36
213,Tipo,O,347,0,4,36
214,:,O,347,4,5,36
215,Envelhecida,O,347,6,17,36
216,Produtor,O,348,0,8,36
217,:,O,348,8,9,36
218,Taverna,B-NOME_ORGANIZACAO,348,10,17,36
219,de,I-NOME_ORGANIZACAO,348,18,20,36
220,Minas,I-NOME_ORGANIZACAO,348,21,26,36
221,Local,O,349,0,5,36
222,de,O,349,6,8,36
223,Produção,O,349,9,17,36
224,:,O,349,17,18,36
225,Itaverava,B-NOME_LOCAL,349,19,28,36
226,/,O,349,29,30,36
227,MG,B-NOME_LOCAL,349,31,33,36
228,NOME,O,407,0,4,43
229,DA,O,407,5,7,43
230,CACHAÇA,O,407,8,15,43
231,:,O,407,15,16,43
232,Cachaça,O,407,17,24,43
233,Rio,B-NOME_BEBIDA,407,25,28,43
234,do,I-NOME_BEBIDA,407,29,31,43
235,Engenho,I-NOME_BEBIDA,407,32,39,43
236,Top,I-NOME_BEBIDA,407,40,43,43
237,45,I-NOME_BEBIDA,407,44,46,43
238,-,O,407,47,48,43
239,Prata,B-CLASSIFICACAO_BEBIDA,407,49,54,43
240,PREÇO,O,408,0,5,43
241,:,O,408,5,6,43
242,R$,B-PRECO,408,7,9,43
243,60,I-PRECO,408,10,12,43
244,",",I-PRECO,408,12,13,43
245,0,I-PRECO,408,13,15,43
246,DESCRIÇÃO,O,409,0,9,43
247,DA,O,409,10,12,43
248,CACHAÇA,O,409,13,20,43
249,:,O,409,20,21,43
250,Linha,O,409,22,27,43
251,Top,B-NOME_BEBIDA,409,28,31,43
252,45,I-NOME_BEBIDA,409,32,34,43
253,A,O,409,35,36,43
254,Linha,O,409,37,42,43
255,Top,B-NOME_BEBIDA,409,43,46,43
256,45,I-NOME_BEBIDA,409,47,49,43
257,foi,O,409,50,53,43
258,desenvolvida,O,409,54,66,43
259,para,O,409,67,71,43
260,paladares,O,409,72,81,43
261,mais,O,409,82,86,43
262,exigentes,O,409,87,96,43
263,.,O,409,96,97,43
264,Com,O,410,0,3,43
265,grau,O,410,4,8,43
266,alcoólico,O,410,9,18,43
267,de,O,410,19,21,43
268,45%,B-GRADUACAO_ALCOOLICA,410,22,25,43
269,",",O,410,25,26,43
270,veio,O,410,27,31,43
271,para,O,410,32,36,43
272,para,O,410,37,41,43
273,satisfazer,O,410,42,52,43
274,os,O,410,53,55,43
275,amantes,O,410,56,63,43
276,de,O,410,64,66,43
277,uma,O,410,67,70,43
278,Cachaça,O,410,71,78,43
279,mais,O,410,79,83,43
280,forte,O,410,84,89,43
281,",",O,410,89,90,43
282,que,O,410,91,94,43
283,esquenta,O,410,95,103,43
284,não,O,410,104,107,43
285,só,O,410,108,110,43
286,a,O,410,111,112,43
287,boca,O,410,113,117,43
288,",",O,410,117,118,43
289,mas,O,410,119,122,43
290,a,O,410,123,124,43
291,alma,O,410,125,129,43
292,e,O,410,130,131,43
293,o,O,410,132,133,43
294,coração,O,410,134,141,43
295,!,O,410,141,142,43
296,Volume,O,411,0,6,43
297,:,O,411,6,7,43
298,750ml,B-VOLUME,411,8,13,43
299,Graduação,O,412,0,9,43
300,Alcoólica,O,412,10,19,43
301,:,O,412,19,20,43
302,45%,B-GRADUACAO_ALCOOLICA,412,21,24,43
303,RECIPIENTE,O,413,0,10,43
304,DE,O,413,11,13,43
305,ARMAZENAMENTO,O,413,14,27,43
306,:,O,413,27,28,43
307,Tipo,O,413,29,33,43
308,Barril,O,413,34,40,43
309,:,O,413,40,41,43
310,Não,O,413,42,45,43
311,há,O,413,46,48,43
312,Tipo,O,414,0,4,43
313,:,O,414,4,5,43
314,Prata,B-CLASSIFICACAO_BEBIDA,414,6,11,43
315,Produtor,O,415,0,8,43
316,:,O,415,8,9,43
317,Rio,B-NOME_ORGANIZACAO,415,10,13,43
318,do,I-NOME_ORGANIZACAO,415,14,16,43
319,Engenho,I-NOME_ORGANIZACAO,415,17,24,43
320,Indústria,I-NOME_ORGANIZACAO,415,25,34,43
321,",",I-NOME_ORGANIZACAO,415,34,35,43
322,Comércio,I-NOME_ORGANIZACAO,415,36,44,43
323,",",I-NOME_ORGANIZACAO,415,44,45,43
324,Importação,I-NOME_ORGANIZACAO,415,46,56,43
325,e,I-NOME_ORGANIZACAO,415,57,58,43
326,Exportação,I-NOME_ORGANIZACAO,415,59,69,43
327,de,I-NOME_ORGANIZACAO,415,70,72,43
328,Bebidas,I-NOME_ORGANIZACAO,415,73,80,43
329,LTDA,I-NOME_ORGANIZACAO,415,81,85,43
330,Local,O,416,0,5,43
331,de,O,416,6,8,43
332,Produção,O,416,9,17,43
333,:,O,416,17,18,43
334,Ilheus,B-NOME_LOCAL,416,19,25,43
335,/,O,416,26,27,43
336,Bahia,B-NOME_LOCAL,416,28,33,43
337,NOME,O,476,0,4,50
338,DA,O,476,5,7,50
339,CACHAÇA,O,476,8,15,50
340,:,O,476,15,16,50
341,Cachaça,O,476,17,24,50
342,Wiba,B-NOME_BEBIDA,476,25,29,50
343,Amburana,B-TIPO_MADEIRA,476,30,38,50
344,PREÇO,O,477,0,5,50
345,:,O,477,5,6,50
346,R$,B-PRECO,477,7,9,50
347,60,I-PRECO,477,10,12,50
348,",",I-PRECO,477,12,13,50
349,0,I-PRECO,477,13,15,50
350,DESCRIÇÃO,O,478,0,9,50
351,DA,O,478,10,12,50
352,CACHAÇA,O,478,13,20,50
353,:,O,478,20,21,50
354,Cachaça,O,478,22,29,50
355,Wiba,B-NOME_BEBIDA,478,30,34,50
356,Amburana,B-TIPO_MADEIRA,478,35,43,50
357,envelhecida,O,478,44,55,50
358,Toneis,B-RECIPIENTE_ARMAZENAMENTO,478,56,62,50
359,de,O,478,63,65,50
360,Amburana,B-TIPO_MADEIRA,478,66,74,50
361,Volume,O,479,0,6,50
362,:,O,479,6,7,50
363,670ml,B-VOLUME,479,8,13,50
364,Graduação,O,480,0,9,50
365,Alcoólica,O,480,10,19,50
366,:,O,480,19,20,50
367,38%,B-GRADUACAO_ALCOOLICA,480,21,24,50
368,RECIPIENTE,O,481,0,10,50
369,DE,O,481,11,13,50
370,ARMAZENAMENTO,O,481,14,27,50
371,:,O,481,27,28,50
372,Tipo,O,481,29,33,50
373,Barril,O,481,34,40,50
374,:,O,481,40,41,50
375,Amburana,B-TIPO_MADEIRA,481,42,50,50
376,Tipo,O,482,0,4,50
377,:,O,482,4,5,50
378,Envelhecida,O,482,6,17,50
379,Produtor,O,483,0,8,50
380,:,O,483,8,9,50
381,Alambique,B-NOME_ORGANIZACAO,483,10,19,50
382,Ouro,I-NOME_ORGANIZACAO,483,20,24,50
383,Fino,I-NOME_ORGANIZACAO,483,25,29,50
384,Local,O,484,0,5,50
385,de,O,484,6,8,50
386,Produção,O,484,9,17,50
387,:,O,484,17,18,50
388,Torre,B-NOME_LOCAL,484,19,24,50
389,de,I-NOME_LOCAL,484,25,27,50
390,Pedra,I-NOME_LOCAL,484,28,33,50
391,/,O,484,34,35,50
392,São,B-NOME_LOCAL,484,36,39,50
393,Paulo,I-NOME_LOCAL,484,40,45,50
394,NOME,O,620,0,4,64
395,DA,O,620,5,7,64
396,CACHAÇA,O,620,8,15,64
397,:,O,620,15,16,64
398,Sanhaçu,B-NOME_BEBIDA,620,17,24,64
399,Freijó,B-TIPO_MADEIRA,620,25,31,64
400,PREÇO,O,621,0,5,64
401,:,O,621,5,6,64
402,R$,B-PRECO,621,7,9,64
403,90,I-PRECO,621,10,12,64
404,",",I-PRECO,621,12,13,64
405,0,I-PRECO,621,13,15,64
406,DESCRIÇÃO,O,622,0,9,64
407,DA,O,622,10,12,64
408,CACHAÇA,O,622,13,20,64
409,:,O,622,20,21,64
410,A,O,622,22,23,64
411,destilação,O,622,24,34,64
412,da,O,622,35,37,64
413,cachaça,O,622,38,45,64
414,Sanhaçu,B-NOME_BEBIDA,622,46,53,64
415,ocorre,O,622,54,60,64
416,em,O,622,61,63,64
417,alambiques,B-EQUIPAMENTO_DESTILACAO,622,64,74,64
418,de,I-EQUIPAMENTO_DESTILACAO,622,75,77,64
419,cobre,I-EQUIPAMENTO_DESTILACAO,622,78,83,64
420,",",O,622,83,84,64
421,o,O,622,85,86,64
422,que,O,622,87,90,64
423,propicia,O,622,91,99,64
424,características,O,622,100,115,64
425,especiais,O,622,116,125,64
426,de,O,622,126,128,64
427,aroma,O,622,129,134,64
428,e,O,622,135,136,64
429,sabor,O,622,137,142,64
430,.,O,622,142,143,64
431,O,O,623,0,1,64
432,armazenamento,O,623,2,15,64
433,acontece,O,623,16,24,64
434,por,O,623,25,28,64
435,um,O,623,29,31,64
436,período,O,623,32,39,64
437,mínimo,O,623,40,46,64
438,de,O,623,47,49,64
439,dois,B-TEMPO_ARMAZENAMENTO,623,50,54,64
440,anos,I-TEMPO_ARMAZENAMENTO,623,55,59,64
441,em,O,623,60,62,64
442,três,O,623,63,67,64
443,tipos,O,623,68,73,64
444,diferentes,O,623,74,84,64
445,de,O,623,85,87,64
446,madeira,O,623,88,95,64
447,.,O,623,95,96,64
448,Freijó,B-TIPO_MADEIRA,624,0,6,64
449,é,O,624,7,8,64
450,uma,O,624,9,12,64
451,madeira,O,624,13,20,64
452,da,O,624,21,23,64
453,Amazônia,B-NOME_LOCAL,624,24,32,64
454,que,O,624,33,36,64
455,junto,O,624,37,42,64
456,à,O,624,43,44,64
457,cachaça,O,624,45,52,64
458,transfere,O,624,53,62,64
459,pouco,O,624,63,68,64
460,sabor,O,624,69,74,64
461,",",O,624,74,75,64
462,cor,O,624,76,79,64
463,e,O,624,80,81,64
464,aroma,O,624,82,87,64
465,deixando,O,624,88,96,64
466,-,O,624,96,97,64
467,a,O,624,97,98,64
468,leve,O,624,99,103,64
469,",",O,624,103,104,64
470,com,O,624,105,108,64
471,suaves,O,624,109,115,64
472,notas,B-CARACTERISTICA_SENSORIAL_AROMA,624,116,121,64
473,de,I-CARACTERISTICA_SENSORIAL_AROMA,624,122,124,64
474,madeira,I-CARACTERISTICA_SENSORIAL_AROMA,624,125,132,64
475,.,O,624,132,133,64
476,Esta,O,625,0,4,64
477,cachaça,O,625,5,12,64
478,é,O,625,13,14,64
479,ideal,O,625,15,20,64
480,para,O,625,21,25,64
481,acompanhar,O,625,26,36,64
482,pratos,O,625,37,43,64
483,de,O,625,44,46,64
484,entrada,O,625,47,54,64
485,como,O,625,55,59,64
486,queijos,O,625,60,67,64
487,",",O,625,67,68,64
488,saladas,O,625,69,76,64
489,",",O,625,76,77,64
490,peixes,O,625,78,84,64
491,e,O,625,85,86,64
492,crustáceos,O,625,87,97,64
493,.,O,625,97,98,64
494,Pode,O,626,0,4,64
495,ser,O,626,5,8,64
496,degustada,O,626,9,18,64
497,pura,O,626,19,23,64
498,ou,O,626,24,26,64
499,em,O,626,27,29,64
500,coquetéis,O,626,30,39,64
501,",",O,626,39,40,64
502,não,O,626,41,44,64
503,interferindo,O,626,45,57,64
504,no,O,626,58,60,64
505,sabor,O,626,61,66,64
506,final,O,626,67,72,64
507,do,O,626,73,75,64
508,drink,O,626,76,81,64
509,Volume,O,627,0,6,64
510,:,O,627,6,7,64
511,700ml,B-VOLUME,627,8,13,64
512,Graduação,O,628,0,9,64
513,Alcoólica,O,628,10,19,64
514,:,O,628,19,20,64
515,40%,B-GRADUACAO_ALCOOLICA,628,21,24,64
516,RECIPIENTE,O,629,0,10,64
517,DE,O,629,11,13,64
518,ARMAZENAMENTO,O,629,14,27,64
519,:,O,629,27,28,64
520,Tipo,O,629,29,33,64
521,Barril,O,629,34,40,64
522,:,O,629,40,41,64
523,Freijó,B-TIPO_MADEIRA,629,42,48,64
524,Tipo,O,630,0,4,64
525,:,O,630,4,5,64
526,Armazenada,O,630,6,16,64
527,Produtor,O,631,0,8,64
528,:,O,631,8,9,64
529,Família,B-NOME_ORGANIZACAO,631,10,17,64
530,Barreto,I-NOME_ORGANIZACAO,631,18,25,64
531,Local,O,632,0,5,64
532,de,O,632,6,8,64
533,Produção,O,632,9,17,64
534,:,O,632,17,18,64
535,Chã,B-NOME_LOCAL,632,19,22,64
536,Grande,I-NOME_LOCAL,632,23,29,64
537,/,O,632,30,31,64
538,PE,B-NOME_LOCAL,632,32,34,64
539,NOME,O,855,0,4,87
540,DA,O,855,5,7,87
541,CACHAÇA,O,855,8,15,87
542,:,O,855,15,16,87
543,Cachaça,O,855,17,24,87
544,Providência,B-NOME_BEBIDA,855,25,36,87
545,600ml,B-VOLUME,855,37,42,87
546,PREÇO,O,856,0,5,87
547,:,O,856,5,6,87
548,R$,B-PRECO,856,7,9,87
549,39,I-PRECO,856,10,12,87
550,",",I-PRECO,856,12,13,87
551,90,I-PRECO,856,13,15,87
552,DESCRIÇÃO,O,857,0,9,87
553,DA,O,857,10,12,87
554,CACHAÇA,O,857,13,20,87
555,:,O,857,20,21,87
556,A,O,857,22,23,87
557,Cachaça,O,857,24,31,87
558,Providência,B-NOME_BEBIDA,857,32,43,87
559,é,O,857,44,45,87
560,produzida,O,857,46,55,87
561,em,O,857,56,58,87
562,Buenópolis,B-NOME_LOCAL,857,59,69,87
563,/,O,857,69,70,87
564,MG,B-NOME_LOCAL,857,70,72,87
565,e,O,857,73,74,87
566,envelhecida,O,857,75,86,87
567,por,O,857,87,90,87
568,1,B-TEMPO_ARMAZENAMENTO,857,91,92,87
569,ano,I-TEMPO_ARMAZENAMENTO,857,93,96,87
570,em,O,857,97,99,87
571,tonais,B-RECIPIENTE_ARMAZENAMENTO,857,100,106,87
572,de,O,857,107,109,87
573,Carvalho,B-TIPO_MADEIRA,857,110,118,87
574,e,O,857,119,120,87
575,Amburana,B-TIPO_MADEIRA,857,121,129,87
576,.,O,857,129,130,87
577,Em,O,858,0,2,87
578,torno,O,858,3,8,87
579,dessa,O,858,9,14,87
580,cachaça,O,858,15,22,87
581,tem,O,858,23,26,87
582,a,O,858,27,28,87
583,história,O,858,29,37,87
584,de,O,858,38,40,87
585,Juscelino,B-NOME_PESSOA,858,41,50,87
586,Kubitschek,I-NOME_PESSOA,858,51,61,87
587,",",O,858,61,62,87
588,que,O,858,63,66,87
589,sempre,O,858,67,73,87
590,pedia,O,858,74,79,87
591,licença,O,858,80,87,87
592,para,O,858,88,92,87
593,tomar,O,858,93,98,87
594,uma,O,858,99,102,87
595,"""",O,858,103,104,87
596,providência,O,858,104,115,87
597,"""",O,858,115,116,87
598,no,O,858,117,119,87
599,intervalo,O,858,120,129,87
600,de,O,858,130,132,87
601,algumas,O,858,133,140,87
602,reuniões,O,858,141,149,87
603,quando,O,858,150,156,87
604,o,O,858,157,158,87
605,assunto,O,858,159,166,87
606,era,O,858,167,170,87
607,massante,O,858,171,179,87
608,.,O,858,179,180,87
609,A,O,859,0,1,87
610,ligação,O,859,2,9,87
611,entre,O,859,10,15,87
612,minas,B-NOME_LOCAL,859,16,21,87
613,gerais,I-NOME_LOCAL,859,22,28,87
614,e,O,859,29,30,87
615,Brasília,B-NOME_LOCAL,859,31,39,87
616,/,O,859,39,40,87
617,DF,B-NOME_LOCAL,859,40,42,87
618,é,O,859,43,44,87
619,antiga,O,859,45,51,87
620,e,O,859,52,53,87
621,por,O,859,54,57,87
622,isso,O,859,58,62,87
623,temos,O,859,63,68,87
624,nessa,O,859,69,74,87
625,cachaça,O,859,75,82,87
626,a,O,859,83,84,87
627,nossa,O,859,85,90,87
628,maior,O,859,91,96,87
629,expressão,O,859,97,106,87
630,de,O,859,107,109,87
631,mineiridade,O,859,110,121,87
632,com,O,859,122,125,87
633,candanguisse,O,859,126,138,87
634,.,O,859,138,139,87
635,Volume,O,860,0,6,87
636,:,O,860,6,7,87
637,600ml,B-VOLUME,860,8,13,87
638,NOME,O,861,0,4,88
639,DA,O,861,5,7,88
640,CACHAÇA,O,861,8,15,88
641,:,O,861,15,16,88
642,Cachaça,O,861,17,24,88
643,Engenho,B-NOME_BEBIDA,861,25,32,88
644,Fazenda,I-NOME_BEBIDA,861,33,40,88
645,Velha,I-NOME_BEBIDA,861,41,46,88
646,Prata,B-CLASSIFICACAO_BEBIDA,861,47,52,88
647,670ml,B-VOLUME,861,53,58,88
648,PREÇO,O,862,0,5,88
649,:,O,862,5,6,88
650,R$,B-PRECO,862,7,9,88
651,35,I-PRECO,862,10,12,88
652,",",I-PRECO,862,12,13,88
653,90,I-PRECO,862,13,15,88
654,DESCRIÇÃO,O,863,0,9,88
655,DA,O,863,10,12,88
656,CACHAÇA,O,863,13,20,88
657,:,O,863,20,21,88
658,Cachaça,O,863,22,29,88
659,Engenho,B-NOME_BEBIDA,863,30,37,88
660,Fazenda,I-NOME_BEBIDA,863,38,45,88
661,Velha,I-NOME_BEBIDA,863,46,51,88
662,Prata,B-CLASSIFICACAO_BEBIDA,863,52,57,88
663,-,O,863,58,59,88
664,670ml,B-VOLUME,863,60,65,88
665,",",O,863,65,66,88
666,39%,B-GRADUACAO_ALCOOLICA,863,67,70,88
667,vol,O,863,71,74,88
668,;,O,863,74,75,88
669,de,O,863,76,78,88
670,Nova,B-NOME_LOCAL,863,79,83,88
671,Odessa,I-NOME_LOCAL,863,84,90,88
672,-,O,863,91,92,88
673,SP,B-NOME_LOCAL,863,93,95,88
674,.,O,863,95,96,88
675,O,O,864,0,1,88
676,Engenho,B-NOME_ORGANIZACAO,864,2,9,88
677,Fazenda,I-NOME_ORGANIZACAO,864,10,17,88
678,Velha,I-NOME_ORGANIZACAO,864,18,23,88
679,é,O,864,24,25,88
680,um,O,864,26,28,88
681,projeto,O,864,29,36,88
682,antigo,O,864,37,43,88
683,que,O,864,44,47,88
684,nasceu,O,864,48,54,88
685,da,O,864,55,57,88
686,admiração,O,864,58,67,88
687,pelos,O,864,68,73,88
688,produtos,O,864,74,82,88
689,derivados,O,864,83,92,88
690,da,O,864,93,95,88
691,cana,O,864,96,100,88
692,de,O,864,101,103,88
693,açúcar,O,864,104,110,88
694,.,O,864,110,111,88
695,Com,O,865,0,3,88
696,a,O,865,4,5,88
697,mudança,O,865,6,13,88
698,do,O,865,14,16,88
699,Vicente,B-NOME_PESSOA,865,17,24,88
700,da,O,865,25,27,88
701,cidade,O,865,28,34,88
702,de,O,865,35,37,88
703,Brotas,B-NOME_LOCAL,865,38,44,88
704,para,O,865,45,49,88
705,Americana,B-NOME_LOCAL,865,50,59,88
706,",",O,865,59,60,88
707,o,O,865,61,62,88
708,mesmo,O,865,63,68,88
709,iniciou,O,865,69,76,88
710,seu,O,865,77,80,88
711,trabalho,O,865,81,89,88
712,em,O,865,90,92,88
713,Campinas,B-NOME_LOCAL,865,93,101,88
714,",",O,865,101,102,88
715,no,O,865,103,105,88
716,laboratório,O,865,106,117,88
717,de,O,865,118,120,88
718,física,O,865,121,127,88
719,da,O,865,128,130,88
720,Unicamp,B-NOME_ORGANIZACAO,865,131,138,88
721,.,O,865,138,139,88
722,Começou,O,866,0,7,88
723,então,O,866,8,13,88
724,seus,O,866,14,18,88
725,estudos,O,866,19,26,88
726,na,O,866,27,29,88
727,biblioteca,O,866,30,40,88
728,da,O,866,41,43,88
729,universidade,O,866,44,56,88
730,e,O,866,57,58,88
731,em,O,866,59,61,88
732,seguida,O,866,62,69,88
