,Palavras,Rotulo,Sentenca,Inicio,Fim,Documento
91,Alcoólica,O,207,10,19,18
92,:,O,207,19,20,18
93,46%,B-GRADUACAO_ALCOOLICA,207,21,24,18
94,RECIPIENTE,O,208,0,10,18
95,DE,O,208,11,13,18
96,ARMAZENAMENTO,O,208,14,27,18
97,:,O,208,27,28,18
98,Tipo,O,208,29,33,18
99,Barril,O,208,34,40,18
100,:,O,208,40,41,18
101,3,B-TEMPO_ARMAZENAMENTO,208,42,43,18
102,anos,I-TEMPO_ARMAZENAMENTO,208,44,48,18
103,em,O,208,49,51,18
104,Amburana,B-TIPO_MADEIRA,208,52,60,18
105,Tipo,O,209,0,4,18
106,:,O,209,4,5,18
107,Envelhecida,O,209,6,17,18
108,Local,O,210,0,5,18
109,de,O,210,6,8,18
110,Produção,O,210,9,17,18
111,:,O,210,17,18,18
112,Pedras,B-NOME_LOCAL,210,19,25,18
113,de,I-NOME_LOCAL,210,26,28,18
114,Maria,I-NOME_LOCAL,210,29,34,18
115,da,I-NOME_LOCAL,210,35,37,18
116,Cruz,I-NOME_LOCAL,210,38,42,18
117,/,O,210,43,44,18
118,Minas,B-NOME_LOCAL,210,45,50,18
119,Gerais,I-NOME_LOCAL,210,51,57,18
120,NOME,O,280,0,4,26
121,DA,O,280,5,7,26
122,CACHAÇA,O,280,8,15,26
123,:,O,280,15,16,26
124,AGUARDENTE,O,280,17,27,26
125,COMPOSTA,O,280,28,36,26
126,COQUEIRO,B-NOME_BEBIDA,280,37,45,26
127,AZULADA,I-NOME_BEBIDA,280,46,53,26
128,PREÇO,O,281,0,5,26
129,:,O,281,5,6,26
130,R$,B-PRECO,281,7,9,26
131,54,I-PRECO,281,10,12,26
132,",",I-PRECO,281,12,13,26
133,0,I-PRECO,281,13,15,26
134,DESCRIÇÃO,O,282,0,9,26
135,DA,O,282,10,12,26
136,CACHAÇA,O,282,13,20,26
137,:,O,282,20,21,26
138,Aguardente,O,282,22,32,26
139,Composto,O,282,33,41,26
140,com,O,282,42,45,26
141,Folha,O,282,46,51,26
142,de,O,282,52,54,26
143,tangerina,O,282,55,64,26
144,A,O,282,65,66,26
145,Cachaça,O,282,67,74,26
146,Composta,O,282,75,83,26
147,Coqueiro,B-NOME_BEBIDA,282,84,92,26
148,Azulada,I-NOME_BEBIDA,282,93,100,26
149,é,O,282,101,102,26
150,uma,O,282,103,106,26
151,cachaça,O,282,107,114,26
152,composta,O,282,115,123,26
153,de,O,282,124,126,26
154,cachaça,O,282,127,134,26
155,e,O,282,135,136,26
156,folha,O,282,137,142,26
157,de,O,282,143,145,26
158,tangerina,O,282,146,155,26
159,.,O,282,155,156,26
160,Ao,O,283,0,2,26
161,descansar,O,283,3,12,26
162,as,O,283,13,15,26
163,folhas,O,283,16,22,26
164,de,O,283,23,25,26
165,tangerina,O,283,26,35,26
166,em,O,283,36,38,26
167,cachaça,O,283,39,46,26
168,prata,B-CLASSIFICACAO_BEBIDA,283,47,52,26
169,",",O,283,52,53,26
170,o,O,283,54,55,26
171,álcool,O,283,56,62,26
172,libera,O,283,63,69,26
173,propriedade,O,283,70,81,26
174,da,O,283,82,84,26
175,folha,O,283,85,90,26
176,que,O,283,91,94,26
177,tornam,O,283,95,101,26
178,o,O,283,102,103,26
179,líquido,O,283,104,111,26
180,azul,B-CARACTERISTICA_SENSORIAL_COR,283,112,116,26
181,.,O,283,116,117,26
182,Mantendo,O,284,0,8,26
183,assim,O,284,9,14,26
184,todo,O,284,15,19,26
185,o,O,284,20,21,26
186,sabor,O,284,22,27,26
187,da,O,284,28,30,26
188,cana,B-CARACTERISTICA_SENSORIAL_SABOR,284,31,35,26
189,.,O,284,35,36,26
190,Paraty,B-NOME_LOCAL,285,0,6,26
191,",",O,285,6,7,26
192,RJ,B-NOME_LOCAL,285,8,10,26
193,Apresentação,O,285,11,23,26
194,garrafa,O,285,24,31,26
195,de,O,285,32,34,26
196,500,B-VOLUME,285,35,38,26
197,ml,I-VOLUME,285,39,41,26
198,Volume,O,286,0,6,26
199,:,O,286,6,7,26
200,500ml,B-VOLUME,286,8,13,26
201,Graduação,O,287,0,9,26
202,Alcoólica,O,287,10,19,26
203,:,O,287,19,20,26
204,45%,B-GRADUACAO_ALCOOLICA,287,21,24,26
205,RECIPIENTE,O,288,0,10,26
206,DE,O,288,11,13,26
207,ARMAZENAMENTO,O,288,14,27,26
208,:,O,288,27,28,26
209,Tipo,O,288,29,33,26
210,Barril,O,288,34,40,26
211,:,O,288,40,41,26
212,Não,O,288,42,45,26
213,há,O,288,46,48,26
214,Tipo,O,289,0,4,26
215,:,O,289,4,5,26
216,Aguardente,O,289,6,16,26
217,Composta,O,289,17,25,26
218,com,O,289,26,29,26
219,Folha,O,289,30,35,26
220,de,O,289,36,38,26
221,tangerina,O,289,39,48,26
222,Produtor,O,290,0,8,26
223,:,O,290,8,9,26
224,Cachaça,B-NOME_ORGANIZACAO,290,10,17,26
225,Coqueiro,I-NOME_ORGANIZACAO,290,18,26,26
226,Local,O,291,0,5,26
227,de,O,291,6,8,26
228,Produção,O,291,9,17,26
229,:,O,291,17,18,26
230,Paraty,B-NOME_LOCAL,291,19,25,26
231,/,O,291,26,27,26
232,Rio,B-NOME_LOCAL,291,28,31,26
233,de,I-NOME_LOCAL,291,32,34,26
234,Janeiro,I-NOME_LOCAL,291,35,42,26
235,NOME,O,331,0,4,31
236,DA,O,331,5,7,31
237,CACHAÇA,O,331,8,15,31
238,:,O,331,15,16,31
239,CACHAÇA,O,331,17,24,31
240,SABOR,B-NOME_BEBIDA,331,25,30,31
241,DE,I-NOME_BEBIDA,331,31,33,31
242,MINAS,I-NOME_BEBIDA,331,34,39,31
243,LOUÇA,I-NOME_BEBIDA,331,40,45,31
244,PREÇO,O,332,0,5,31
245,:,O,332,5,6,31
246,R$,B-PRECO,332,7,9,31
247,85,I-PRECO,332,10,12,31
248,",",I-PRECO,332,12,13,31
249,0,I-PRECO,332,13,15,31
250,DESCRIÇÃO,O,333,0,9,31
251,DA,O,333,10,12,31
252,CACHAÇA,O,333,13,20,31
253,:,O,333,20,21,31
254,Cachaça,O,333,22,29,31
255,Sabor,B-NOME_BEBIDA,333,30,35,31
256,de,I-NOME_BEBIDA,333,36,38,31
257,Minas,I-NOME_BEBIDA,333,39,44,31
258,Louça,I-NOME_BEBIDA,333,45,50,31
259,670ml,B-VOLUME,333,51,56,31
260,Volume,O,334,0,6,31
261,:,O,334,6,7,31
262,670ml,B-VOLUME,334,8,13,31
263,Graduação,O,335,0,9,31
264,Alcoólica,O,335,10,19,31
265,:,O,335,19,20,31
266,42%,B-GRADUACAO_ALCOOLICA,335,21,24,31
267,RECIPIENTE,O,336,0,10,31
268,DE,O,336,11,13,31
269,ARMAZENAMENTO,O,336,14,27,31
270,:,O,336,27,28,31
271,Tipo,O,336,29,33,31
272,Barril,O,336,34,40,31
273,:,O,336,40,41,31
274,Bálsamo,B-TIPO_MADEIRA,336,42,49,31
275,Tipo,O,337,0,4,31
276,:,O,337,4,5,31
277,Envelhecida,O,337,6,17,31
278,Produtor,O,338,0,8,31
279,:,O,338,8,9,31
280,Sabor,B-NOME_ORGANIZACAO,338,10,15,31
281,de,I-NOME_ORGANIZACAO,338,16,18,31
282,Minas,I-NOME_ORGANIZACAO,338,19,24,31
283,Local,O,339,0,5,31
284,de,O,339,6,8,31
285,Produção,O,339,9,17,31
286,:,O,339,17,18,31
287,Salinas,B-NOME_LOCAL,339,19,26,31
288,/,O,339,27,28,31
289,Minas,B-NOME_LOCAL,339,29,34,31
290,Gerais,I-NOME_LOCAL,339,35,41,31
291,NOME,O,535,0,4,51
292,DA,O,535,5,7,51
293,CACHAÇA,O,535,8,15,51
294,:,O,535,15,16,51
295,Cachaça,O,535,17,24,51
296,Wiba,B-NOME_BEBIDA,535,25,29,51
297,Blend,B-CLASSIFICACAO_BEBIDA,535,30,35,51
298,de,O,535,36,38,51
299,Carvalhos,B-TIPO_MADEIRA,535,39,48,51
300,3,B-TEMPO_ARMAZENAMENTO,535,49,50,51
301,anos,I-TEMPO_ARMAZENAMENTO,535,51,55,51
302,PREÇO,O,536,0,5,51
303,:,O,536,5,6,51
304,R$,B-PRECO,536,7,9,51
305,90,I-PRECO,536,10,12,51
306,",",I-PRECO,536,12,13,51
307,0,I-PRECO,536,13,15,51
308,DESCRIÇÃO,O,537,0,9,51
309,DA,O,537,10,12,51
310,CACHAÇA,O,537,13,20,51
311,:,O,537,20,21,51
312,Cachaça,O,537,22,29,51
313,Wiba,B-NOME_BEBIDA,537,30,34,51
314,Blend,B-CLASSIFICACAO_BEBIDA,537,35,40,51
315,de,O,537,41,43,51
316,Carvalhos,B-TIPO_MADEIRA,537,44,53,51
317,3,B-TEMPO_ARMAZENAMENTO,537,54,55,51
318,anos,I-TEMPO_ARMAZENAMENTO,537,56,60,51
319,Volume,O,538,0,6,51
320,:,O,538,6,7,51
321,670ml,B-VOLUME,538,8,13,51
322,Graduação,O,539,0,9,51
323,Alcoólica,O,539,10,19,51
324,:,O,539,19,20,51
325,40%,B-GRADUACAO_ALCOOLICA,539,21,24,51
326,RECIPIENTE,O,540,0,10,51
327,DE,O,540,11,13,51
328,ARMAZENAMENTO,O,540,14,27,51
329,:,O,540,27,28,51
330,Tipo,O,540,29,33,51
331,Barril,O,540,34,40,51
332,:,O,540,40,41,51
333,Blends,B-CLASSIFICACAO_BEBIDA,540,42,48,51
334,de,O,540,49,51,51
335,Carvalho,B-TIPO_MADEIRA,540,52,60,51
336,Tipo,O,541,0,4,51
337,:,O,541,4,5,51
338,Envelhecida,O,541,6,17,51
339,Produtor,O,542,0,8,51
340,:,O,542,8,9,51
341,Alambique,B-NOME_ORGANIZACAO,542,10,19,51
342,Ouro,I-NOME_ORGANIZACAO,542,20,24,51
343,Fino,I-NOME_ORGANIZACAO,542,25,29,51
344,Local,O,543,0,5,51
345,de,O,543,6,8,51
346,Produção,O,543,9,17,51
347,:,O,543,17,18,51
348,Torre,B-NOME_LOCAL,543,19,24,51
349,de,I-NOME_LOCAL,543,25,27,51
350,Pedra,I-NOME_LOCAL,543,28,33,51
351,/,O,543,34,35,51
352,São,B-NOME_LOCAL,543,36,39,51
353,Paulo,I-NOME_LOCAL,543,40,45,51
354,NOME,O,545,0,4,52
355,DA,O,545,5,7,52
356,CACHAÇA,O,545,8,15,52
357,:,O,545,15,16,52
358,Cachaça,O,545,17,24,52
359,Rio,B-NOME_BEBIDA,545,25,28,52
360,do,I-NOME_BEBIDA,545,29,31,52
361,Engenho,I-NOME_BEBIDA,545,32,39,52
362,Top,I-NOME_BEBIDA,545,40,43,52
363,45,I-NOME_BEBIDA,545,44,46,52
364,-,O,545,47,48,52
365,Reserva,B-CLASSIFICACAO_BEBIDA,545,49,56,52
366,PREÇO,O,546,0,5,52
367,:,O,546,5,6,52
368,R$,B-PRECO,546,7,9,52
369,76,I-PRECO,546,10,12,52
370,",",I-PRECO,546,12,13,52
371,0,I-PRECO,546,13,15,52
372,DESCRIÇÃO,O,547,0,9,52
373,DA,O,547,10,12,52
374,CACHAÇA,O,547,13,20,52
375,:,O,547,20,21,52
376,Linha,O,547,22,27,52
377,Top,B-NOME_BEBIDA,547,28,31,52
378,45,I-NOME_BEBIDA,547,32,34,52
379,A,O,547,35,36,52
380,Linha,O,547,37,42,52
381,Top,B-NOME_BEBIDA,547,43,46,52
382,45,I-NOME_BEBIDA,547,47,49,52
383,foi,O,547,50,53,52
384,desenvolvida,O,547,54,66,52
385,para,O,547,67,71,52
386,paladares,O,547,72,81,52
387,mais,O,547,82,86,52
388,exigentes,O,547,87,96,52
389,.,O,547,96,97,52
390,Com,O,548,0,3,52
391,grau,O,548,4,8,52
392,alcoólico,O,548,9,18,52
393,de,O,548,19,21,52
394,45%,B-GRADUACAO_ALCOOLICA,548,22,25,52
395,",",O,548,25,26,52
396,veio,O,548,27,31,52
397,para,O,548,32,36,52
398,para,O,548,37,41,52
399,satisfazer,O,548,42,52,52
400,os,O,548,53,55,52
401,amantes,O,548,56,63,52
402,de,O,548,64,66,52
403,uma,O,548,67,70,52
404,Cachaça,O,548,71,78,52
405,mais,O,548,79,83,52
406,forte,O,548,84,89,52
407,",",O,548,89,90,52
408,que,O,548,91,94,52
409,esquenta,O,548,95,103,52
410,não,O,548,104,107,52
411,só,O,548,108,110,52
412,a,O,548,111,112,52
413,boca,O,548,113,117,52
414,",",O,548,117,118,52
415,mas,O,548,119,122,52
416,a,O,548,123,124,52
417,alma,O,548,125,129,52
418,e,O,548,130,131,52
419,o,O,548,132,133,52
420,coração,O,548,134,141,52
421,!,O,548,141,142,52
422,Volume,O,549,0,6,52
423,:,O,549,6,7,52
424,750ml,B-VOLUME,549,8,13,52
425,Graduação,O,550,0,9,52
426,Alcoólica,O,550,10,19,52
427,:,O,550,19,20,52
428,45%,B-GRADUACAO_ALCOOLICA,550,21,24,52
429,RECIPIENTE,O,551,0,10,52
430,DE,O,551,11,13,52
431,ARMAZENAMENTO,O,551,14,27,52
432,:,O,551,27,28,52
433,Tipo,O,551,29,33,52
434,Barril,O,551,34,40,52
435,:,O,551,40,41,52
436,Amburana,B-TIPO_MADEIRA,551,42,50,52
437,",",O,551,50,51,52
438,Bálsamo,B-TIPO_MADEIRA,551,52,59,52
439,",",O,551,59,60,52
440,Louro,B-TIPO_MADEIRA,551,61,66,52
441,Canela,I-TIPO_MADEIRA,551,67,73,52
442,e,O,551,74,75,52
443,Itiuba,B-TIPO_MADEIRA,551,76,82,52
444,.,O,551,82,83,52
445,Produtor,O,552,0,8,52
446,:,O,552,8,9,52
447,Rio,B-NOME_ORGANIZACAO,552,10,13,52
448,do,I-NOME_ORGANIZACAO,552,14,16,52
449,Engenho,I-NOME_ORGANIZACAO,552,17,24,52
450,Indústria,I-NOME_ORGANIZACAO,552,25,34,52
451,",",I-NOME_ORGANIZACAO,552,34,35,52
452,Comércio,I-NOME_ORGANIZACAO,552,36,44,52
453,",",I-NOME_ORGANIZACAO,552,44,45,52
454,Importação,I-NOME_ORGANIZACAO,552,46,56,52
455,e,I-NOME_ORGANIZACAO,552,57,58,52
456,Exportação,I-NOME_ORGANIZACAO,552,59,69,52
457,de,I-NOME_ORGANIZACAO,552,70,72,52
458,Bebidas,I-NOME_ORGANIZACAO,552,73,80,52
459,LTDA,I-NOME_ORGANIZACAO,552,81,85,52
460,Local,O,553,0,5,52
461,de,O,553,6,8,52
462,Produção,O,553,9,17,52
463,:,O,553,17,18,52
464,Ilheus,B-NOME_LOCAL,553,19,25,52
465,/,O,553,26,27,52
466,Bahia,B-NOME_LOCAL,553,28,33,52
467,NOME,O,579,0,4,56
468,DA,O,579,5,7,56
469,CACHAÇA,O,579,8,15,56
470,:,O,579,15,16,56
471,Cachaça,O,579,17,24,56
472,Indiazinha,B-NOME_BEBIDA,579,25,35,56
473,Flecha,I-NOME_BEBIDA,579,36,42,56
474,de,O,579,43,45,56
475,Prata,B-CLASSIFICACAO_BEBIDA,579,46,51,56
476,PREÇO,O,580,0,5,56
477,:,O,580,5,6,56
478,R$,B-PRECO,580,7,9,56
479,45,I-PRECO,580,10,12,56
480,",",I-PRECO,580,12,13,56
481,0,I-PRECO,580,13,15,56
482,DESCRIÇÃO,O,581,0,9,56
483,DA,O,581,10,12,56
484,CACHAÇA,O,581,13,20,56
485,:,O,581,20,21,56
486,Cachaça,O,581,22,29,56
487,Indiazinha,B-NOME_BEBIDA,581,30,40,56
488,Flecha,I-NOME_BEBIDA,581,41,47,56
489,de,O,581,48,50,56
490,Prata,B-CLASSIFICACAO_BEBIDA,581,51,56,56
491,armazenada,O,581,57,67,56
492,6,B-TEMPO_ARMAZENAMENTO,581,68,69,56
493,meses,I-TEMPO_ARMAZENAMENTO,581,70,75,56
494,em,O,581,76,78,56
495,tonéis,B-RECIPIENTE_ARMAZENAMENTO,581,79,85,56
496,de,I-RECIPIENTE_ARMAZENAMENTO,581,86,88,56
497,inox,I-RECIPIENTE_ARMAZENAMENTO,581,89,93,56
498,Volume,O,582,0,6,56
499,:,O,582,6,7,56
500,500ml,B-VOLUME,582,8,13,56
501,Graduação,O,583,0,9,56
502,Alcoólica,O,583,10,19,56
503,:,O,583,19,20,56
504,40%,B-GRADUACAO_ALCOOLICA,583,21,24,56
505,RECIPIENTE,O,584,0,10,56
506,DE,O,584,11,13,56
507,ARMAZENAMENTO,O,584,14,27,56
508,:,O,584,27,28,56
509,Tipo,O,584,29,33,56
510,Barril,O,584,34,40,56
511,:,O,584,40,41,56
512,Inox,O,584,42,46,56
513,Tipo,O,585,0,4,56
514,:,O,585,4,5,56
515,Prata,B-CLASSIFICACAO_BEBIDA,585,6,11,56
516,Produtor,O,586,0,8,56
517,:,O,586,8,9,56
518,Destilaria,B-NOME_ORGANIZACAO,586,10,20,56
519,de,I-NOME_ORGANIZACAO,586,21,23,56
520,Cachaça,I-NOME_ORGANIZACAO,586,24,31,56
521,Quaresma,I-NOME_ORGANIZACAO,586,32,40,56
522,e,I-NOME_ORGANIZACAO,586,41,42,56
523,Campos,I-NOME_ORGANIZACAO,586,43,49,56
524,da,I-NOME_ORGANIZACAO,586,50,52,56
525,Amazônia,I-NOME_ORGANIZACAO,586,53,61,56
526,LTDA,I-NOME_ORGANIZACAO,586,62,66,56
527,Local,O,587,0,5,56
528,de,O,587,6,8,56
529,Produção,O,587,9,17,56
530,:,O,587,17,18,56
531,Pará,B-NOME_LOCAL,587,19,23,56
532,/,O,587,24,25,56
533,Abaetetuba,B-NOME_LOCAL,587,26,36,56
534,NOME,O,734,0,4,69
535,DA,O,734,5,7,69
536,CACHAÇA,O,734,8,15,69
537,:,O,734,15,16,69
538,Dom,B-NOME_BEBIDA,734,17,20,69
539,Bre,I-NOME_BEBIDA,734,21,24,69
540,Extra,B-CLASSIFICACAO_BEBIDA,734,25,30,69
541,Premium,I-CLASSIFICACAO_BEBIDA,734,31,38,69
542,Carvalho,B-TIPO_MADEIRA,734,39,47,69
543,PREÇO,O,735,0,5,69
544,:,O,735,5,6,69
545,R$,B-PRECO,735,7,9,69
546,126,I-PRECO,735,10,13,69
547,",",I-PRECO,735,13,14,69
548,0,I-PRECO,735,14,16,69
549,DESCRIÇÃO,O,736,0,9,69
550,DA,O,736,10,12,69
551,CACHAÇA,O,736,13,20,69
552,:,O,736,20,21,69
553,Cachaça,O,736,22,29,69
554,armazenada,O,736,30,40,69
555,em,O,736,41,43,69
556,tonéis,B-RECIPIENTE_ARMAZENAMENTO,736,44,50,69
557,de,O,736,51,53,69
558,carvalho,B-TIPO_MADEIRA,736,54,62,69
559,Bebida,O,736,63,69,69
560,equilibrada,O,736,70,81,69
561,onde,O,736,82,86,69
562,o,O,736,87,88,69
563,amadeirado,B-CARACTERISTICA_SENSORIAL_SABOR,736,89,99,69
564,em,O,736,100,102,69
565,sintonia,O,736,103,111,69
566,com,O,736,112,115,69
567,o,O,736,116,117,69
568,frutado,B-CARACTERISTICA_SENSORIAL_SABOR,736,118,125,69
569,e,O,736,126,127,69
570,abaunilhado,B-CARACTERISTICA_SENSORIAL_SABOR,736,128,139,69
571,resulta,O,736,140,147,69
572,em,O,736,148,150,69
573,uma,O,736,151,154,69
574,cachaça,O,736,155,162,69
575,leve,O,736,163,167,69
576,",",O,736,167,168,69
577,porém,O,736,169,174,69
578,de,O,736,175,177,69
579,sabor,O,736,178,183,69
580,marcante,O,736,184,192,69
581,que,O,736,193,196,69
582,agrada,O,736,197,203,69
583,a,O,736,204,205,69
584,todos,O,736,206,211,69
585,os,O,736,212,214,69
586,apreciadores,O,736,215,227,69
587,de,O,736,228,230,69
588,uma,O,736,231,234,69
589,boa,O,736,235,238,69
590,cachaça,O,736,239,246,69
591,.,O,736,246,247,69
592,A,O,737,0,1,69
593,Dom,B-NOME_BEBIDA,737,2,5,69
594,Bré,I-NOME_BEBIDA,737,6,9,69
595,Extra,B-CLASSIFICACAO_BEBIDA,737,10,15,69
596,Premium,I-CLASSIFICACAO_BEBIDA,737,16,23,69
597,é,O,737,24,25,69
598,envelhecida,O,737,26,37,69
599,em,O,737,38,40,69
600,tonéis,B-RECIPIENTE_ARMAZENAMENTO,737,41,47,69
601,de,O,737,48,50,69
602,carvalho,B-TIPO_MADEIRA,737,51,59,69
603,Francês,I-TIPO_MADEIRA,737,60,67,69
604,.,O,737,67,68,69
605,A,O,738,0,1,69
606,Dom,B-NOME_BEBIDA,738,2,5,69
607,Bré,I-NOME_BEBIDA,738,6,9,69
608,Carvalho,B-TIPO_MADEIRA,738,10,18,69
609,Extra,B-CLASSIFICACAO_BEBIDA,738,19,24,69
610,Premium,I-CLASSIFICACAO_BEBIDA,738,25,32,69
611,foi,O,738,33,36,69
612,eleita,O,738,37,43,69
613,em,O,738,44,46,69
614,4°,O,738,47,49,69
615,Lugar,O,738,50,55,69
616,na,O,738,56,58,69
617,categoria,O,738,59,68,69
618,Extra,B-CLASSIFICACAO_BEBIDA,738,69,74,69
619,Premium,I-CLASSIFICACAO_BEBIDA,738,75,82,69
620,entre,O,738,83,88,69
621,as,O,738,89,91,69
622,50,O,738,92,94,69
623,melhores,O,738,95,103,69
624,do,O,738,104,106,69
625,Ano,O,738,107,110,69
626,no,O,738,111,113,69
627,IV,O,738,114,116,69
628,Ranking,O,738,117,124,69
629,da,O,738,125,127,69
630,Cúpula,B-NOME_ORGANIZACAO,738,128,134,69
631,da,I-NOME_ORGANIZACAO,738,135,137,69
632,Cachaça,I-NOME_ORGANIZACAO,738,138,145,69
633,de,O,738,146,148,69
634,2020,B-TEMPO,738,149,153,69
635,.,O,738,153,154,69
636,Volume,O,739,0,6,69
637,:,O,739,6,7,69
638,700ml,B-VOLUME,739,8,13,69
639,Graduação,O,740,0,9,69
640,Alcoólica,O,740,10,19,69
641,:,O,740,19,20,69
642,40%,B-GRADUACAO_ALCOOLICA,740,21,24,69
643,Local,O,741,0,5,69
644,de,O,741,6,8,69
645,Produção,O,741,9,17,69
646,:,O,741,17,18,69
647,Guarani,B-NOME_LOCAL,741,19,26,69
648,/,O,741,27,28,69
649,Minas,B-NOME_LOCAL,741,29,34,69
650,Gerais,I-NOME_LOCAL,741,35,41,69
651,NOME,O,763,0,4,71
652,DA,O,763,5,7,71
653,CACHAÇA,O,763,8,15,71
654,:,O,763,15,16,71
655,Cachaça,O,763,17,24,71
656,Da,B-NOME_BEBIDA,763,25,27,71
657,Várzea,I-NOME_BEBIDA,763,28,34,71
658,600ml,B-VOLUME,763,35,40,71
659,PREÇO,O,764,0,5,71
660,:,O,764,5,6,71
661,R$,B-PRECO,764,7,9,71
662,39,I-PRECO,764,10,12,71
663,",",I-PRECO,764,12,13,71
664,90,I-PRECO,764,13,15,71
665,DESCRIÇÃO,O,765,0,9,71
666,DA,O,765,10,12,71
667,CACHAÇA,O,765,13,20,71
668,:,O,765,20,21,71
669,A,O,765,22,23,71
670,Cachaça,O,765,24,31,71
671,Da,B-NOME_BEBIDA,765,32,34,71
672,Várzea,I-NOME_BEBIDA,765,35,41,71
673,é,O,765,42,43,71
674,produzida,O,765,44,53,71
675,na,O,765,54,56,71
676,cidade,O,765,57,63,71
677,de,O,765,64,66,71
678,Varzelândia,B-NOME_LOCAL,765,67,78,71
679,/,O,765,78,79,71
680,MG,B-NOME_LOCAL,765,79,81,71
681,.,O,765,81,82,71
682,Localizada,O,766,0,10,71
683,entre,O,766,11,16,71
684,as,O,766,17,19,71
685,regiões,O,766,20,27,71
686,de,O,766,28,30,71
687,Salinas,B-NOME_LOCAL,766,31,38,71
688,/,O,766,38,39,71
689,MG,B-NOME_LOCAL,766,39,41,71
690,e,O,766,42,43,71
691,Januária,B-NOME_LOCAL,766,44,52,71
692,/,O,766,52,53,71
693,MG,B-NOME_LOCAL,766,53,55,71
694,o,O,766,56,57,71
695,terroir,O,766,58,65,71
696,dessa,O,766,66,71,71
697,região,O,766,72,78,71
698,se,O,766,79,81,71
699,destaca,O,766,82,89,71
700,nas,O,766,90,93,71
701,melhores,O,766,94,102,71
702,cachaças,O,766,103,111,71
703,do,O,766,112,114,71
704,Brasil,B-NOME_LOCAL,766,115,121,71
705,.,O,766,121,122,71
706,A,O,767,0,1,71
